REF_AREA,REF_AREA_LABEL,TIME_PERIOD,CPI_PERC,YEAR,CONTINENT
CIV,Cote d'Ivoire,2017-09-01,3.385632,2017,Africa
CIV,Cote d'Ivoire,2017-10-01,1.646091,2017,Africa
CIV,Cote d'Ivoire,2017-11-01,-1.293452,2017,Africa
CIV,Cote d'Ivoire,2017-12-01,1.223491,2017,Africa
CIV,Cote d'Ivoire,2018-01-01,-0.950119,2018,Africa
CIV,Cote d'Ivoire,2018-02-01,-0.640512,2018,Africa
CIV,Cote d'Ivoire,2018-03-01,1.187648,2018,Africa
CIV,Cote d'Ivoire,2018-04-01,-1.235521,2018,Africa
CIV,Cote d'Ivoire,2018-05-01,-5.251142,2018,Africa
CIV,Cote d'Ivoire,2018-06-01,-1.23839,2018,Africa
CIV,Cote d'Ivoire,2018-07-01,-1.085271,2018,Africa
CIV,Cote d'Ivoire,2018-08-01,1.494886,2018,Africa
CIV,Cote d'Ivoire,2018-09-01,-0.638978,2018,Africa
CIV,Cote d'Ivoire,2018-10-01,0.48583,2018,Africa
CIV,Cote d'Ivoire,2018-11-01,1.084619,2018,Africa
CIV,Cote d'Ivoire,2018-12-01,1.361162,2018,Africa
CIV,Cote d'Ivoire,2019-01-01,-4.670166,2019,Africa
CIV,Cote d'Ivoire,2019-02-01,-4.355717,2019,Africa
CIV,Cote d'Ivoire,2019-03-01,-6.684176,2019,Africa
CIV,Cote d'Ivoire,2019-04-01,-5.26032,2019,Africa
CIV,Cote d'Ivoire,2019-05-01,-0.230833,2019,Africa
CIV,Cote d'Ivoire,2019-06-01,-2.301672,2019,Africa
CIV,Cote d'Ivoire,2019-07-01,-3.625497,2019,Africa
CIV,Cote d'Ivoire,2019-08-01,-6.853853,2019,Africa
CIV,Cote d'Ivoire,2019-09-01,-2.956916,2019,Africa
CIV,Cote d'Ivoire,2019-10-01,-3.085299,2019,Africa
CIV,Cote d'Ivoire,2019-11-01,-1.00365,2019,Africa
CIV,Cote d'Ivoire,2019-12-01,-1.79051,2019,Africa
CIV,Cote d'Ivoire,2020-01-01,3.834414,2020,Africa
CIV,Cote d'Ivoire,2020-02-01,5.502846,2020,Africa
CIV,Cote d'Ivoire,2020-03-01,5.665722,2020,Africa
CIV,Cote d'Ivoire,2020-04-01,5.669145,2020,Africa
CIV,Cote d'Ivoire,2020-05-01,3.626473,2020,Africa
CIV,Cote d'Ivoire,2020-06-01,4.69738,2020,Africa
CIV,Cote d'Ivoire,2020-07-01,4.395604,2020,Africa
CIV,Cote d'Ivoire,2020-08-01,4.610264,2020,Africa
CIV,Cote d'Ivoire,2020-09-01,2.287212,2020,Africa
CIV,Cote d'Ivoire,2020-10-01,5.02036,2020,Africa
CIV,Cote d'Ivoire,2020-11-01,2.174884,2020,Africa
CIV,Cote d'Ivoire,2020-12-01,2.839793,2020,Africa
CIV,Cote d'Ivoire,2021-01-01,3.236355,2021,Africa
CIV,Cote d'Ivoire,2021-02-01,5.594881,2021,Africa
CIV,Cote d'Ivoire,2021-03-01,5.24023,2021,Africa
CIV,Cote d'Ivoire,2021-04-01,5.2585,2021,Africa
CIV,Cote d'Ivoire,2021-05-01,7.086614,2021,Africa
CIV,Cote d'Ivoire,2021-06-01,6.039689,2021,Africa
CIV,Cote d'Ivoire,2021-07-01,7.8221,2021,Africa
CIV,Cote d'Ivoire,2021-08-01,8.762697,2021,Africa
CIV,Cote d'Ivoire,2021-09-01,10.644186,2021,Africa
CIV,Cote d'Ivoire,2021-10-01,8.915828,2021,Africa
CIV,Cote d'Ivoire,2021-11-01,11.40202,2021,Africa
CIV,Cote d'Ivoire,2021-12-01,12.218868,2021,Africa
CIV,Cote d'Ivoire,2022-01-01,11.877589,2022,Africa
CIV,Cote d'Ivoire,2022-02-01,8.783166,2022,Africa
CIV,Cote d'Ivoire,2022-03-01,8.437381,2022,Africa
CIV,Cote d'Ivoire,2022-04-01,7.454184,2022,Africa
CIV,Cote d'Ivoire,2022-05-01,4.330065,2022,Africa
CIV,Cote d'Ivoire,2022-06-01,9.845403,2022,Africa
CIV,Cote d'Ivoire,2022-07-01,8.935126,2022,Africa
CIV,Cote d'Ivoire,2022-08-01,10.873147,2022,Africa
CIV,Cote d'Ivoire,2022-09-01,10.778261,2022,Africa
CIV,Cote d'Ivoire,2022-10-01,9.608648,2022,Africa
CIV,Cote d'Ivoire,2022-11-01,8.502024,2022,Africa
CIV,Cote d'Ivoire,2022-12-01,6.71406,2022,Africa
CIV,Cote d'Ivoire,2023-01-01,5.981978,2023,Africa
CIV,Cote d'Ivoire,2023-02-01,5.531119,2023,Africa
CIV,Cote d'Ivoire,2023-03-01,7.439311,2023,Africa
CIV,Cote d'Ivoire,2023-04-01,7.620529,2023,Africa
CIV,Cote d'Ivoire,2023-05-01,7.595928,2023,Africa
CIV,Cote d'Ivoire,2023-06-01,5.925926,2023,Africa
CIV,Cote d'Ivoire,2023-07-01,7.76699,2023,Africa
CIV,Cote d'Ivoire,2023-08-01,5.538009,2023,Africa
CIV,Cote d'Ivoire,2023-09-01,6.473214,2023,Africa
CIV,Cote d'Ivoire,2023-10-01,5.75056,2023,Africa
CIV,Cote d'Ivoire,2023-11-01,6.19403,2023,Africa
CIV,Cote d'Ivoire,2023-12-01,6.735751,2023,Africa
CIV,Cote d'Ivoire,2024-01-01,4.457652,2024,Africa
CIV,Cote d'Ivoire,2024-02-01,5.78635,2024,Africa
CIV,Cote d'Ivoire,2024-03-01,4.446064,2024,Africa
CIV,Cote d'Ivoire,2024-04-01,5.117534,2024,Africa
CIV,Cote d'Ivoire,2024-05-01,8.572585,2024,Africa
CIV,Cote d'Ivoire,2024-06-01,5.658824,2024,Africa
CIV,Cote d'Ivoire,2024-07-01,5.100262,2024,Africa
CIV,Cote d'Ivoire,2024-08-01,7.001442,2024,Africa
CIV,Cote d'Ivoire,2024-09-01,2.445842,2024,Africa
CIV,Cote d'Ivoire,2024-10-01,2.184543,2024,Africa
CIV,Cote d'Ivoire,2024-11-01,1.953209,2024,Africa
CIV,Cote d'Ivoire,2024-12-01,0.999626,2024,Africa
HRV,Croatia,2005-01-01,1.434159,2005,Europe
HRV,Croatia,2005-02-01,4.438642,2005,Europe
HRV,Croatia,2005-03-01,5.490196,2005,Europe
HRV,Croatia,2005-04-01,4.342105,2005,Europe
HRV,Croatia,2005-05-01,4.08971,2005,Europe
HRV,Croatia,2005-06-01,4.12783,2005,Europe
HRV,Croatia,2005-07-01,4.607046,2005,Europe
HRV,Croatia,2005-08-01,5.327869,2005,Europe
HRV,Croatia,2005-09-01,5.737705,2005,Europe
HRV,Croatia,2005-10-01,6.712329,2005,Europe
HRV,Croatia,2005-11-01,4.8583,2005,Europe
HRV,Croatia,2005-12-01,3.800786,2005,Europe
HRV,Croatia,2006-01-01,4.113111,2006,Europe
HRV,Croatia,2006-02-01,2.625,2006,Europe
HRV,Croatia,2006-03-01,0.991326,2006,Europe
HRV,Croatia,2006-04-01,2.395965,2006,Europe
HRV,Croatia,2006-05-01,3.675539,2006,Europe
HRV,Croatia,2006-06-01,3.70844,2006,Europe
HRV,Croatia,2006-07-01,3.238342,2006,Europe
HRV,Croatia,2006-08-01,3.372244,2006,Europe
HRV,Croatia,2006-09-01,2.067183,2006,Europe
HRV,Croatia,2006-10-01,0.770218,2006,Europe
HRV,Croatia,2006-11-01,2.574003,2006,Europe
HRV,Croatia,2006-12-01,0.757576,2006,Europe
HRV,Croatia,2007-01-01,0.123457,2007,Europe
HRV,Croatia,2007-02-01,-0.974421,2007,Europe
HRV,Croatia,2007-03-01,0.122699,2007,Europe
HRV,Croatia,2007-04-01,1.724138,2007,Europe
HRV,Croatia,2007-05-01,1.222494,2007,Europe
HRV,Croatia,2007-06-01,0.863132,2007,Europe
HRV,Croatia,2007-07-01,1.380176,2007,Europe
HRV,Croatia,2007-08-01,3.136763,2007,Europe
HRV,Croatia,2007-09-01,6.582278,2007,Europe
HRV,Croatia,2007-10-01,7.643312,2007,Europe
HRV,Croatia,2007-11-01,7.779172,2007,Europe
HRV,Croatia,2007-12-01,10.776942,2007,Europe
HRV,Croatia,2008-01-01,11.220715,2008,Europe
HRV,Croatia,2008-02-01,9.9631,2008,Europe
HRV,Croatia,2008-03-01,9.681373,2008,Europe
HRV,Croatia,2008-04-01,9.564165,2008,Europe
HRV,Croatia,2008-05-01,10.869565,2008,Europe
HRV,Croatia,2008-06-01,13.080685,2008,Europe
HRV,Croatia,2008-07-01,13.737624,2008,Europe
HRV,Croatia,2008-08-01,12.287105,2008,Europe
HRV,Croatia,2008-09-01,9.501188,2008,Europe
HRV,Croatia,2008-10-01,8.994083,2008,Europe
HRV,Croatia,2008-11-01,6.868452,2008,Europe
HRV,Croatia,2008-12-01,4.751131,2008,Europe
HRV,Croatia,2009-01-01,4.545455,2009,Europe
HRV,Croatia,2009-02-01,6.263982,2009,Europe
HRV,Croatia,2009-03-01,6.145251,2009,Europe
HRV,Croatia,2009-04-01,4.530387,2009,Europe
HRV,Croatia,2009-05-01,2.723312,2009,Europe
HRV,Croatia,2009-06-01,1.189189,2009,Europe
HRV,Croatia,2009-07-01,0.217628,2009,Europe
HRV,Croatia,2009-08-01,-0.541712,2009,Europe
HRV,Croatia,2009-09-01,-0.976139,2009,Europe
HRV,Croatia,2009-10-01,-1.411509,2009,Europe
HRV,Croatia,2009-11-01,-0.980392,2009,Europe
HRV,Croatia,2009-12-01,-1.835853,2009,Europe
HRV,Croatia,2010-01-01,-2.651113,2010,Europe
HRV,Croatia,2010-02-01,-3.368421,2010,Europe
HRV,Croatia,2010-03-01,-3.473684,2010,Europe
HRV,Croatia,2010-04-01,-2.959831,2010,Europe
HRV,Croatia,2010-05-01,-2.757158,2010,Europe
HRV,Croatia,2010-06-01,-2.457265,2010,Europe
HRV,Croatia,2010-07-01,-0.977199,2010,Europe
HRV,Croatia,2010-08-01,-0.653595,2010,Europe
HRV,Croatia,2010-09-01,0.219058,2010,Europe
HRV,Croatia,2010-10-01,0.220264,2010,Europe
HRV,Croatia,2010-11-01,-0.110011,2010,Europe
HRV,Croatia,2010-12-01,0.880088,2010,Europe
HRV,Croatia,2011-01-01,2.396514,2011,Europe
HRV,Croatia,2011-02-01,3.594771,2011,Europe
HRV,Croatia,2011-03-01,4.252999,2011,Europe
HRV,Croatia,2011-04-01,3.267974,2011,Europe
HRV,Croatia,2011-05-01,4.252999,2011,Europe
HRV,Croatia,2011-06-01,3.3954,2011,Europe
HRV,Croatia,2011-07-01,2.850877,2011,Europe
HRV,Croatia,2011-08-01,2.960526,2011,Europe
HRV,Croatia,2011-09-01,2.95082,2011,Europe
HRV,Croatia,2011-10-01,4.065934,2011,Europe
HRV,Croatia,2011-11-01,4.625551,2011,Europe
HRV,Croatia,2011-12-01,3.816794,2011,Europe
HRV,Croatia,2012-01-01,2.12766,2012,Europe
HRV,Croatia,2012-02-01,2.313354,2012,Europe
HRV,Croatia,2012-03-01,1.987448,2012,Europe
HRV,Croatia,2012-04-01,3.270042,2012,Europe
HRV,Croatia,2012-05-01,2.51046,2012,Europe
HRV,Croatia,2012-06-01,3.283898,2012,Europe
HRV,Croatia,2012-07-01,4.051173,2012,Europe
HRV,Croatia,2012-08-01,4.685836,2012,Europe
HRV,Croatia,2012-09-01,5.52017,2012,Europe
HRV,Croatia,2012-10-01,4.857445,2012,Europe
HRV,Croatia,2012-11-01,4.315789,2012,Europe
HRV,Croatia,2012-12-01,5.567227,2012,Europe
HRV,Croatia,2013-01-01,6.25,2013,Europe
HRV,Croatia,2013-02-01,5.241521,2013,Europe
HRV,Croatia,2013-03-01,4.512821,2013,Europe
HRV,Croatia,2013-04-01,4.902962,2013,Europe
HRV,Croatia,2013-05-01,6.020408,2013,Europe
HRV,Croatia,2013-06-01,6.051282,2013,Europe
HRV,Croatia,2013-07-01,4.20082,2013,Europe
HRV,Croatia,2013-08-01,3.763988,2013,Europe
HRV,Croatia,2013-09-01,2.414487,2013,Europe
HRV,Croatia,2013-10-01,1.208459,2013,Europe
HRV,Croatia,2013-11-01,0.605449,2013,Europe
HRV,Croatia,2013-12-01,-0.298507,2013,Europe
HRV,Croatia,2014-01-01,-0.784314,2014,Europe
HRV,Croatia,2014-02-01,-1.367188,2014,Europe
HRV,Croatia,2014-03-01,-1.275761,2014,Europe
HRV,Croatia,2014-04-01,-2.336904,2014,Europe
HRV,Croatia,2014-05-01,-3.657363,2014,Europe
HRV,Croatia,2014-06-01,-4.061896,2014,Europe
HRV,Croatia,2014-07-01,-2.851524,2014,Europe
HRV,Croatia,2014-08-01,-3.039216,2014,Europe
HRV,Croatia,2014-09-01,-2.357564,2014,Europe
HRV,Croatia,2014-10-01,-1.791045,2014,Europe
HRV,Croatia,2014-11-01,-1.003009,2014,Europe
HRV,Croatia,2014-12-01,-1.696607,2014,Europe
HRV,Croatia,2015-01-01,-0.6917,2015,Europe
HRV,Croatia,2015-02-01,0.29703,2015,Europe
HRV,Croatia,2015-03-01,0.397614,2015,Europe
HRV,Croatia,2015-04-01,0.598205,2015,Europe
HRV,Croatia,2015-05-01,0.4995,2015,Europe
HRV,Croatia,2015-06-01,0.806452,2015,Europe
HRV,Croatia,2015-07-01,0.607287,2015,Europe
HRV,Croatia,2015-08-01,1.011122,2015,Europe
HRV,Croatia,2015-09-01,0.100604,2015,Europe
HRV,Croatia,2015-10-01,0.70922,2015,Europe
HRV,Croatia,2015-11-01,0.303951,2015,Europe
HRV,Croatia,2015-12-01,0.101523,2015,Europe
HRV,Croatia,2016-01-01,-0.597015,2016,Europe
HRV,Croatia,2016-02-01,-1.48075,2016,Europe
HRV,Croatia,2016-03-01,-1.980198,2016,Europe
HRV,Croatia,2016-04-01,-1.585728,2016,Europe
HRV,Croatia,2016-05-01,-0.298211,2016,Europe
HRV,Croatia,2016-06-01,-0.3,2016,Europe
HRV,Croatia,2016-07-01,0.0,2016,Europe
HRV,Croatia,2016-08-01,-0.600601,2016,Europe
HRV,Croatia,2016-09-01,-0.100503,2016,Europe
HRV,Croatia,2016-10-01,0.0,2016,Europe
HRV,Croatia,2016-11-01,0.40404,2016,Europe
HRV,Croatia,2016-12-01,0.912779,2016,Europe
HRV,Croatia,2017-01-01,2.502503,2017,Europe
HRV,Croatia,2017-02-01,3.306613,2017,Europe
HRV,Croatia,2017-03-01,3.333333,2017,Europe
HRV,Croatia,2017-04-01,3.524673,2017,Europe
HRV,Croatia,2017-05-01,2.691924,2017,Europe
HRV,Croatia,2017-06-01,2.20662,2017,Europe
HRV,Croatia,2017-07-01,2.716298,2017,Europe
HRV,Croatia,2017-08-01,3.121853,2017,Europe
HRV,Croatia,2017-09-01,3.420523,2017,Europe
HRV,Croatia,2017-10-01,3.219316,2017,Europe
HRV,Croatia,2017-11-01,2.716298,2017,Europe
HRV,Croatia,2017-12-01,2.211055,2017,Europe
HRV,Croatia,2018-01-01,0.976563,2018,Europe
HRV,Croatia,2018-02-01,0.387973,2018,Europe
HRV,Croatia,2018-03-01,1.173021,2018,Europe
HRV,Croatia,2018-04-01,1.361868,2018,Europe
HRV,Croatia,2018-05-01,1.456311,2018,Europe
HRV,Croatia,2018-06-01,2.158979,2018,Europe
HRV,Croatia,2018-07-01,1.567091,2018,Europe
HRV,Croatia,2018-08-01,1.074219,2018,Europe
HRV,Croatia,2018-09-01,0.291829,2018,Europe
HRV,Croatia,2018-10-01,0.487329,2018,Europe
HRV,Croatia,2018-11-01,0.489716,2018,Europe
HRV,Croatia,2018-12-01,0.491642,2018,Europe
HRV,Croatia,2019-01-01,-0.773694,2019,Europe
HRV,Croatia,2019-02-01,-0.772947,2019,Europe
HRV,Croatia,2019-03-01,-0.676329,2019,Europe
HRV,Croatia,2019-04-01,-1.727447,2019,Europe
HRV,Croatia,2019-05-01,-0.669856,2019,Europe
HRV,Croatia,2019-06-01,-0.288184,2019,Europe
HRV,Croatia,2019-07-01,0.192864,2019,Europe
HRV,Croatia,2019-08-01,0.289855,2019,Europe
HRV,Croatia,2019-09-01,0.484966,2019,Europe
HRV,Croatia,2019-10-01,0.096993,2019,Europe
HRV,Croatia,2019-11-01,0.389864,2019,Europe
HRV,Croatia,2019-12-01,2.054795,2019,Europe
HRV,Croatia,2020-01-01,3.411306,2020,Europe
HRV,Croatia,2020-02-01,2.92113,2020,Europe
HRV,Croatia,2020-03-01,3.210117,2020,Europe
HRV,Croatia,2020-04-01,3.808594,2020,Europe
HRV,Croatia,2020-05-01,2.504817,2020,Europe
HRV,Croatia,2020-06-01,2.023121,2020,Europe
HRV,Croatia,2020-07-01,1.05871,2020,Europe
HRV,Croatia,2020-08-01,1.541426,2020,Europe
HRV,Croatia,2020-09-01,1.158301,2020,Europe
HRV,Croatia,2020-10-01,1.356589,2020,Europe
HRV,Croatia,2020-11-01,1.067961,2020,Europe
HRV,Croatia,2020-12-01,-0.862895,2020,Europe
HRV,Croatia,2021-01-01,-1.131008,2021,Europe
HRV,Croatia,2021-02-01,-0.851466,2021,Europe
HRV,Croatia,2021-03-01,-1.036758,2021,Europe
HRV,Croatia,2021-04-01,-0.56444,2021,Europe
HRV,Croatia,2021-05-01,-0.657895,2021,Europe
HRV,Croatia,2021-06-01,-0.094429,2021,Europe
HRV,Croatia,2021-07-01,1.809524,2021,Europe
HRV,Croatia,2021-08-01,2.371917,2021,Europe
HRV,Croatia,2021-09-01,2.958015,2021,Europe
HRV,Croatia,2021-10-01,3.537285,2021,Europe
HRV,Croatia,2021-11-01,5.571566,2021,Europe
HRV,Croatia,2021-12-01,7.833656,2021,Europe
HRV,Croatia,2022-01-01,9.43756,2022,Europe
HRV,Croatia,2022-02-01,10.019084,2022,Europe
HRV,Croatia,2022-03-01,10.761905,2022,Europe
HRV,Croatia,2022-04-01,12.771996,2022,Europe
HRV,Croatia,2022-05-01,15.137181,2022,Europe
HRV,Croatia,2022-06-01,17.013233,2022,Europe
HRV,Croatia,2022-07-01,18.334892,2022,Europe
HRV,Croatia,2022-08-01,19.277108,2022,Europe
HRV,Croatia,2022-09-01,18.999073,2022,Europe
HRV,Croatia,2022-10-01,19.759926,2022,Europe
HRV,Croatia,2022-11-01,19.290264,2022,Europe
HRV,Croatia,2022-12-01,19.013453,2022,Europe
HRV,Croatia,2023-01-01,17.334495,2023,Europe
HRV,Croatia,2023-02-01,16.999133,2023,Europe
HRV,Croatia,2023-03-01,17.454858,2023,Europe
HRV,Croatia,2023-04-01,15.771812,2023,Europe
HRV,Croatia,2023-05-01,15.119145,2023,Europe
HRV,Croatia,2023-06-01,14.620355,2023,Europe
HRV,Croatia,2023-07-01,12.56917,2023,Europe
HRV,Croatia,2023-08-01,10.878011,2023,Europe
HRV,Croatia,2023-09-01,10.358255,2023,Europe
HRV,Croatia,2023-10-01,8.712413,2023,Europe
HRV,Croatia,2023-11-01,7.856598,2023,Europe
HRV,Croatia,2023-12-01,6.706858,2023,Europe
HRV,Croatia,2024-01-01,6.458797,2024,Europe
HRV,Croatia,2024-02-01,5.707932,2024,Europe
HRV,Croatia,2024-03-01,4.538799,2024,Europe
HRV,Croatia,2024-04-01,4.202899,2024,Europe
HRV,Croatia,2024-05-01,2.855103,2024,Europe
HRV,Croatia,2024-06-01,1.761804,2024,Europe
HRV,Croatia,2024-07-01,1.615169,2024,Europe
HRV,Croatia,2024-08-01,2.17239,2024,Europe
HRV,Croatia,2024-09-01,3.175723,2024,Europe
HRV,Croatia,2024-10-01,4.822695,2024,Europe
HRV,Croatia,2024-11-01,4.809052,2024,Europe
HRV,Croatia,2024-12-01,5.155367,2024,Europe
CYP,Cyprus,2005-01-01,2.764059,2005,Europe
CYP,Cyprus,2005-02-01,2.348913,2005,Europe
CYP,Cyprus,2005-03-01,2.601692,2005,Europe
CYP,Cyprus,2005-04-01,1.422862,2005,Europe
CYP,Cyprus,2005-05-01,-0.452453,2005,Europe
CYP,Cyprus,2005-06-01,-0.794786,2005,Europe
CYP,Cyprus,2005-07-01,-0.301085,2005,Europe
CYP,Cyprus,2005-08-01,1.194875,2005,Europe
CYP,Cyprus,2005-09-01,3.610165,2005,Europe
CYP,Cyprus,2005-10-01,3.875602,2005,Europe
CYP,Cyprus,2005-11-01,4.027107,2005,Europe
CYP,Cyprus,2005-12-01,-1.162349,2005,Europe
CYP,Cyprus,2006-01-01,2.512496,2006,Europe
CYP,Cyprus,2006-02-01,2.957483,2006,Europe
CYP,Cyprus,2006-03-01,4.987325,2006,Europe
CYP,Cyprus,2006-04-01,5.64473,2006,Europe
CYP,Cyprus,2006-05-01,6.122902,2006,Europe
CYP,Cyprus,2006-06-01,6.087841,2006,Europe
CYP,Cyprus,2006-07-01,4.939404,2006,Europe
CYP,Cyprus,2006-08-01,4.386684,2006,Europe
CYP,Cyprus,2006-09-01,5.288325,2006,Europe
CYP,Cyprus,2006-10-01,5.555931,2006,Europe
CYP,Cyprus,2006-11-01,4.564512,2006,Europe
CYP,Cyprus,2006-12-01,7.139321,2006,Europe
CYP,Cyprus,2007-01-01,6.76992,2007,Europe
CYP,Cyprus,2007-02-01,6.473279,2007,Europe
CYP,Cyprus,2007-03-01,5.606396,2007,Europe
CYP,Cyprus,2007-04-01,6.583373,2007,Europe
CYP,Cyprus,2007-05-01,7.327461,2007,Europe
CYP,Cyprus,2007-06-01,4.027629,2007,Europe
CYP,Cyprus,2007-07-01,6.312195,2007,Europe
CYP,Cyprus,2007-08-01,7.861183,2007,Europe
CYP,Cyprus,2007-09-01,6.57255,2007,Europe
CYP,Cyprus,2007-10-01,2.986182,2007,Europe
CYP,Cyprus,2007-11-01,2.721402,2007,Europe
CYP,Cyprus,2007-12-01,3.752311,2007,Europe
CYP,Cyprus,2008-01-01,4.360916,2008,Europe
CYP,Cyprus,2008-02-01,6.683123,2008,Europe
CYP,Cyprus,2008-03-01,6.959774,2008,Europe
CYP,Cyprus,2008-04-01,5.834085,2008,Europe
CYP,Cyprus,2008-05-01,6.3943,2008,Europe
CYP,Cyprus,2008-06-01,7.687272,2008,Europe
CYP,Cyprus,2008-07-01,7.378177,2008,Europe
CYP,Cyprus,2008-08-01,6.68385,2008,Europe
CYP,Cyprus,2008-09-01,9.079744,2008,Europe
CYP,Cyprus,2008-10-01,12.093652,2008,Europe
CYP,Cyprus,2008-11-01,9.860799,2008,Europe
CYP,Cyprus,2008-12-01,7.981472,2008,Europe
CYP,Cyprus,2009-01-01,9.397675,2009,Europe
CYP,Cyprus,2009-02-01,6.735796,2009,Europe
CYP,Cyprus,2009-03-01,9.005629,2009,Europe
CYP,Cyprus,2009-04-01,5.614723,2009,Europe
CYP,Cyprus,2009-05-01,6.866152,2009,Europe
CYP,Cyprus,2009-06-01,6.877985,2009,Europe
CYP,Cyprus,2009-07-01,4.016751,2009,Europe
CYP,Cyprus,2009-08-01,-0.708156,2009,Europe
CYP,Cyprus,2009-09-01,-2.87116,2009,Europe
CYP,Cyprus,2009-10-01,-2.996465,2009,Europe
CYP,Cyprus,2009-11-01,2.100875,2009,Europe
CYP,Cyprus,2009-12-01,1.484903,2009,Europe
CYP,Cyprus,2010-01-01,-1.973789,2010,Europe
CYP,Cyprus,2010-02-01,0.963468,2010,Europe
CYP,Cyprus,2010-03-01,-2.073228,2010,Europe
CYP,Cyprus,2010-04-01,-0.346886,2010,Europe
CYP,Cyprus,2010-05-01,-3.807409,2010,Europe
CYP,Cyprus,2010-06-01,-2.299504,2010,Europe
CYP,Cyprus,2010-07-01,-0.764111,2010,Europe
CYP,Cyprus,2010-08-01,5.781171,2010,Europe
CYP,Cyprus,2010-09-01,7.145814,2010,Europe
CYP,Cyprus,2010-10-01,5.954451,2010,Europe
CYP,Cyprus,2010-11-01,-2.233787,2010,Europe
CYP,Cyprus,2010-12-01,-2.812551,2010,Europe
CYP,Cyprus,2011-01-01,2.176571,2011,Europe
CYP,Cyprus,2011-02-01,1.065606,2011,Europe
CYP,Cyprus,2011-03-01,2.40473,2011,Europe
CYP,Cyprus,2011-04-01,3.189509,2011,Europe
CYP,Cyprus,2011-05-01,6.036118,2011,Europe
CYP,Cyprus,2011-06-01,8.507984,2011,Europe
CYP,Cyprus,2011-07-01,6.830601,2011,Europe
CYP,Cyprus,2011-08-01,1.515031,2011,Europe
CYP,Cyprus,2011-09-01,-0.324575,2011,Europe
CYP,Cyprus,2011-10-01,1.125528,2011,Europe
CYP,Cyprus,2011-11-01,7.747113,2011,Europe
CYP,Cyprus,2011-12-01,9.534962,2011,Europe
CYP,Cyprus,2012-01-01,4.755066,2012,Europe
CYP,Cyprus,2012-02-01,3.469982,2012,Europe
CYP,Cyprus,2012-03-01,2.028398,2012,Europe
CYP,Cyprus,2012-04-01,1.325802,2012,Europe
CYP,Cyprus,2012-05-01,0.419939,2012,Europe
CYP,Cyprus,2012-06-01,-4.177205,2012,Europe
CYP,Cyprus,2012-07-01,-1.519027,2012,Europe
CYP,Cyprus,2012-08-01,2.469136,2012,Europe
CYP,Cyprus,2012-09-01,2.318189,2012,Europe
CYP,Cyprus,2012-10-01,1.228938,2012,Europe
CYP,Cyprus,2012-11-01,-1.61131,2012,Europe
CYP,Cyprus,2012-12-01,-0.610874,2012,Europe
CYP,Cyprus,2013-01-01,0.525514,2013,Europe
CYP,Cyprus,2013-02-01,-0.669202,2013,Europe
CYP,Cyprus,2013-03-01,0.619361,2013,Europe
CYP,Cyprus,2013-04-01,0.495509,2013,Europe
CYP,Cyprus,2013-05-01,0.58081,2013,Europe
CYP,Cyprus,2013-06-01,4.199328,2013,Europe
CYP,Cyprus,2013-07-01,1.904462,2013,Europe
CYP,Cyprus,2013-08-01,-1.166692,2013,Europe
CYP,Cyprus,2013-09-01,-1.470031,2013,Europe
CYP,Cyprus,2013-10-01,0.656639,2013,Europe
CYP,Cyprus,2013-11-01,-2.116647,2013,Europe
CYP,Cyprus,2013-12-01,-0.829748,2013,Europe
CYP,Cyprus,2014-01-01,-4.076066,2014,Europe
CYP,Cyprus,2014-02-01,-2.480478,2014,Europe
CYP,Cyprus,2014-03-01,-2.963751,2014,Europe
CYP,Cyprus,2014-04-01,-2.049307,2014,Europe
CYP,Cyprus,2014-05-01,-1.562981,2014,Europe
CYP,Cyprus,2014-06-01,-0.913487,2014,Europe
CYP,Cyprus,2014-07-01,-0.316627,2014,Europe
CYP,Cyprus,2014-08-01,-1.026155,2014,Europe
CYP,Cyprus,2014-09-01,-0.653695,2014,Europe
CYP,Cyprus,2014-10-01,-1.395737,2014,Europe
CYP,Cyprus,2014-11-01,2.391287,2014,Europe
CYP,Cyprus,2014-12-01,-2.246669,2014,Europe
CYP,Cyprus,2015-01-01,2.87497,2015,Europe
CYP,Cyprus,2015-02-01,2.520019,2015,Europe
CYP,Cyprus,2015-03-01,2.600047,2015,Europe
CYP,Cyprus,2015-04-01,1.447224,2015,Europe
CYP,Cyprus,2015-05-01,0.148612,2015,Europe
CYP,Cyprus,2015-06-01,-2.742485,2015,Europe
CYP,Cyprus,2015-07-01,-5.469476,2015,Europe
CYP,Cyprus,2015-08-01,-2.276271,2015,Europe
CYP,Cyprus,2015-09-01,-1.470816,2015,Europe
CYP,Cyprus,2015-10-01,-0.561582,2015,Europe
CYP,Cyprus,2015-11-01,0.824726,2015,Europe
CYP,Cyprus,2015-12-01,1.545411,2015,Europe
CYP,Cyprus,2016-01-01,-0.239734,2016,Europe
CYP,Cyprus,2016-02-01,-3.177535,2016,Europe
CYP,Cyprus,2016-03-01,-6.206308,2016,Europe
CYP,Cyprus,2016-04-01,-4.561253,2016,Europe
